DIA,HORA,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta
2022-11-13 00:00:00,10:00:00,25122.47,2179.5,1860.5,758,7665,2006.97,3085,3570,13131,8447,2877,394,328,6758,628,281,2000,2146.97,26130
2022-11-13 00:00:00,11:00:00,25188.55,2331.5,2022.5,827,8106,2122.8,3383,3713,14332,9271,3186,424,365,7444,692,306,2065,419.05,26283
2022-11-13 00:00:00,12:00:00,29585.75,2542,2165,918,8731,2269.25,3650,4071,15730,10212,3467,461,410,8201,767,334,2277,2582.75,30793
2022-11-13 00:00:00,13:00:00,32593.1,2811.5,2378.5,1002,9577,2479.1,3945,4584,17296,11221,3784,500,457,9004,848,366,2569,2908.6,33925
2022-11-13 00:00:00,14:00:00,35201.81,3008,2569,1068,10251,2661.31,4255,4849,18898,12264,4117,529,490,9907,912,393,2796,3044.81,36645
2022-11-13 00:00:00,15:00:00,38018.82,3178,2770,1092,11054,2868.32,4581,5243,20460,13367,4444,573,521,10828,976,423,2953,3326.82,39575
2022-11-13 00:00:00,16:00:00,40081.76,3323.5,2941.5,1132,11670,3035.51,4902,5433,21622,14121,4781,600,555,11458,1036,446,3030,3466.26,41711
2022-11-13 00:00:00,17:00:00,43470.06,3614,3112,1246,12622,3322.81,5229,5894,23481,15427,5124,643,593,12571,1109,478,3291,3753.06,45194
2022-11-13 00:00:00,18:00:00,44953.63,3846.5,3379.5,1328,13402,3580.63,5549,6267,24255,15959,5463,665,634,12952,1169,495,3236,3450.13,46741
2022-11-13 00:00:00,19:00:00,49531.89,4131,3641,1390,14224,3797.14,5867,6586,26864,17546,5792,723,668,14358,1243,533,3947,4312.89,51423
2022-11-13 00:00:00,20:00:00,52760.84,4400,3883,1454,15088,4023.34,6184,6998,28811,19128,6099,763,698,15759,1304,563,4053,4461.84,54782
2022-11-13 00:00:00,21:00:00,55838.7,4675,4123,1519,15883,4250.2,6496,7346,30580,20440,6425,802,731,16907,1366,590,4216,4700.7,57968
2022-11-13 00:00:00,22:00:00,58720.74,5037,4409,1611,16482,4440.74,6696,7632,32802,21940,6743,832,770,18270,1432,615,4630,4399.74,60936
2022-11-13 00:00:00,23:00:00,62373.69,5224,4564,1709,17285,4742.44,6867,8075,34708,23594,7054,880,807,19724,1501,646,4623,5156.69,64709
2022-11-13 00:00:00,23:59:00,64852.7,5456,4607,1757,17868,4912.7,6998,8419,35671,24213,7348,903,842,20235,1560,668,4670,5857.7,67256
2022-11-14 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-14 00:00:00,01:00:00,2866.86,272.5,399.5,102,716,334.86,130,389,2170,1564,324,57,33,1317,69,34,373,-291.64,2995
2022-11-14 00:00:00,02:00:00,5727.78,593,681,180,1344,568.78,261,751,3877,2813,663,97,66,2380,133,63,556,-86.22,5953
2022-11-14 00:00:00,03:00:00,7895.76,896,907,252,1759,766.26,387,950,5343,3914,996,130,99,3349,189,84,612,-102.24,8211
2022-11-14 00:00:00,04:00:00,11187.62,1299.5,1246.5,355,2435,979.87,512,1352,7591,5388,1308,165,131,4644,254,115,1134,-137.88,11599
2022-11-14 00:00:00,05:00:00,14719.57,1575.5,1485.5,435,3198,1279.57,637,1812,9441,6897,1622,214,167,5944,323,146,1235,505.07,15244
2022-11-14 00:00:00,06:00:00,17409.04,1873,1739,512,3795,1506.29,759,2150,11125,8034,1942,252,189,6917,376,176,1516,616.04,18039
2022-11-14 00:00:00,07:00:00,20172.28,2214,2030,611,4312,1724.78,841,2465,12829,9430,2263,291,233,8158,448,202,1527,817.28,20898
2022-11-14 00:00:00,08:00:00,22876.01,2625,2378,709,4754,1938.51,879,2779,14549,10779,2578,329,277,9354,520,228,1607,948.01,23676
2022-11-14 00:00:00,09:00:00,26381.71,3002,2610,846,5317,2121.21,910,3212,16961,12533,2903,368,318,10924,591,255,1993,1101.71,27281
2022-11-14 00:00:00,10:00:00,29046.73,3297,2869,912,5784,2295.73,954,3544,18509,13658,3219,410,359,11872,668,288,2136,1456.73,30030
2022-11-14 00:00:00,11:00:00,31913.81,3654.5,3155.5,1020,6258,2410.81,992,3924,20369,15019,3539,450,397,13054,737,317,2361,1632.31,32989
2022-11-14 00:00:00,12:00:00,33822.8,3916.5,3419.5,1084,6597,2446.55,1070,4185,21670,15859,3838,489,437,13752,804,342,2528,1639.3,34969
2022-11-14 00:00:00,13:00:00,36952.85,4332,3701,1207,7124,2485.35,1158,4624,23658,17385,4112,533,478,15079,879,373,2770,1838.85,38196
2022-11-14 00:00:00,14:00:00,38762.81,4563.5,3838.5,1292,7413,2508.31,1227,4844,24850,18289,4365,558,521,15875,947,397,2797,1936.31,40083
2022-11-14 00:00:00,15:00:00,41315.92,5058,4422,1391,7788,2541.42,1264,5182,26820,19621,4619,593,557,17050,1014,426,3214,1649.92,42711
2022-11-14 00:00:00,16:00:00,44674.97,5418,4535,1511,8280,2581.22,1296,5642,28737,21266,4882,641,593,18459,1083,458,3316,2239.97,46176
2022-11-14 00:00:00,17:00:00,47119.05,5818.5,4845.5,1619,8624,2613.8,1332,5950,30459,22557,5142,672,629,19587,1147,484,3528,2217.55,48694
2022-11-14 00:00:00,18:00:00,49550.1,6256,5306,1711,8937,2645.1,1366,6229,32205,23782,5409,710,661,20657,1206,510,3811,2152.1,51199
2022-11-14 00:00:00,19:00:00,52422.27,6579,5471,1805,9353,2669.02,1398,6613,33921,25198,5663,739,692,21898,1267,538,3914,2569.27,54162
2022-11-14 00:00:00,20:00:00,54890.74,6962,5793,1885,9691,2693.74,1426,6923,35610,26560,5943,777,727,23110,1332,566,3983,2627.74,56709
2022-11-14 00:00:00,21:00:00,57782.15,7294,6085,1977,10097,2723.65,1459,7296,37560,28019,6200,810,763,24390,1397,594,4268,2831.15,59707
2022-11-14 00:00:00,22:00:00,59543.62,7570.5,6406.5,2065,10415,2742.62,1486,7587,38820,28818,6495,841,786,25053,1445,617,4464,2738.12,61558
2022-11-14 00:00:00,23:00:00,62169.97,7957.5,6604.5,2170,10777,2762.47,1514,7921,40431,30061,6761,875,811,26132,1498,643,4614,3004.47,64283
2022-11-14 00:00:00,23:59:00,64671.5,8320,6888,2282,11153,2788.5,1542,8269,42058,31277,7051,909,828,27183,1542,668,4787,3140.5,66874
2022-11-15 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-15 00:00:00,01:00:00,2231.35,351.5,328.5,88,455,30.1,29,426,1290,857,266,42,23,658,53,29,245,134.85,2343
2022-11-15 00:00:00,02:00:00,4189.79,584,527,145,764,48.04,56,708,2668,1874,517,69,42,1543,96,51,390,173.79,4388
2022-11-15 00:00:00,03:00:00,6186.17,887,757,234,1047,66.67,80,967,3978,2818,753,97,63,2346,145,77,542,274.17,6468
2022-11-15 00:00:00,04:00:00,7997.52,1195.5,1078.5,299,1406,89.52,103,1303,5110,3559,984,136,84,2924,191,101,751,286.02,8367
2022-11-15 00:00:00,05:00:00,10848.99,1511,1455,370,1713,113.49,125,1588,6788,4617,1212,167,103,3845,234,123,1146,836.99,11295
2022-11-15 00:00:00,06:00:00,13144.31,1886.5,1602.5,474,2202,133.81,147,2055,8529,6186,1454,198,125,5212,288,154,1159,526.81,13717
2022-11-15 00:00:00,07:00:00,15241.75,2167,1861,550,2594,156,172,2422,9826,7094,1696,225,145,5960,336,180,1366,654.75,15906
2022-11-15 00:00:00,08:00:00,17684.1,2507,2126,646,3014,180.6,195,2819,11350,8225,1938,252,164,6920,384,208,1577,813.1,18444
2022-11-15 00:00:00,09:00:00,18884.45,2690,2356,683,3275,195.2,217,3058,12185,8715,2151,274,184,7300,430,232,1675,734.45,19709
2022-11-15 00:00:00,10:00:00,20576.74,2899.5,2469.5,748,3642,216.99,240,3402,13129,9358,2393,307,205,7776,475,255,1777,906.24,21486
2022-11-15 00:00:00,11:00:00,23006.97,3166.5,2698.5,836,4120,245.22,266,3854,14696,10417,2653,349,224,8605,525,284,2075,1024.47,24022
2022-11-15 00:00:00,12:00:00,24756.17,3355,2830,920,4468,267.17,289,4179,15874,11177,2907,380,248,9205,576,310,2226,1059.17,25862
2022-11-15 00:00:00,13:00:00,26338.37,3546,2962,1004,4795,287.12,311,4484,16937,11838,3139,410,268,9724,623,335,2368,1060.37,27525
2022-11-15 00:00:00,14:00:00,28279.51,3803,3214,1085,5135,306.01,338,4797,18286,12763,3377,447,295,10493,678,362,2515,1055.51,29549
2022-11-15 00:00:00,15:00:00,30912.8,3985.5,3295.5,1153,5612,335.05,363,5249,20058,14059,3608,481,311,11590,723,389,2774,1257.3,32262
2022-11-15 00:00:00,16:00:00,32559.21,4117.5,3407.5,1202,5948,354.71,389,5559,21134,14743,3847,510,329,12136,766,413,2892,1359.71,33987
2022-11-15 00:00:00,17:00:00,34697.53,4291,3546,1275,6352,378.78,413,5939,22706,15861,4084,546,347,13072,812,439,3105,1348.53,36205
2022-11-15 00:00:00,18:00:00,36526.97,4428.5,3665.5,1328,6702,403.22,439,6263,24004,16734,4315,571,373,13796,866,466,3260,1392.47,38110
2022-11-15 00:00:00,19:00:00,38312.32,4597.5,3776.5,1411,7076,430.07,463,6613,25251,17559,4539,594,396,14472,916,491,3440,1387.82,39980
2022-11-15 00:00:00,20:00:00,39752.76,4672.5,3828.5,1454,7398,451.76,486,6912,26244,18190,4756,625,421,14963,965,514,3526,1438.26,41498
2022-11-15 00:00:00,21:00:00,41647.14,4831,4050,1474,7823,480.14,509,7314,27596,19009,4985,656,442,15605,1022,548,3809,1397.14,43497
2022-11-15 00:00:00,22:00:00,43724.52,4964,4117,1533,8208,506.77,538,7670,29030,20017,5216,683,470,16455,1080,576,3953,1522.52,45668
2022-11-15 00:00:00,23:00:00,45726.96,5134.5,4297.5,1607,8588,591.71,616,7972,30543,20987,5455,718,489,17274,1127,602,4212,1461.46,47755
2022-11-15 00:00:00,23:59:00,47009.4,5150.5,4249.5,1636,8897,683.4,720,8175,31310,21448,5703,747,523,17622,1186,626,4174,1651.9,49104
2022-11-16 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-16 00:00:00,01:00:00,3195.44,135.5,-116.5,87,837,178.69,190,540,1594,1069,287,41,29,843,58,28,227,628.94,3336
2022-11-16 00:00:00,02:00:00,5493.85,247,-6,126,1492,363.1,395,892,2954,1910,565,81,57,1515,115,55,408,800.85,5731
2022-11-16 00:00:00,03:00:00,8062.32,400,91,208,2168,578.82,628,1207,4512,2920,865,120,91,2361,179,83,570,982.32,8391
2022-11-16 00:00:00,04:00:00,10587.73,558.5,205.5,288,2928,817.73,913,1537,5919,3801,1192,160,124,3061,241,110,727,1182.23,11006
2022-11-16 00:00:00,05:00:00,13381.08,708,344,352,3764,1073.58,1219,1911,7525,4805,1526,205,156,3868,303,138,940,1384.08,13902
2022-11-16 00:00:00,06:00:00,15270.22,792.5,363.5,427,4324,1273.47,1524,2083,8508,5326,1844,235,189,4267,358,158,973,1645.72,15877
2022-11-16 00:00:00,07:00:00,18137.06,983.5,483.5,541,5287,1524.31,1822,2563,10100,6262,2165,287,218,4990,422,191,1257,1766.56,18859
2022-11-16 00:00:00,08:00:00,20225.47,1175.5,639.5,609,5974,1777.22,2090,2848,11210,6873,2485,329,250,5441,483,219,1389,1865.97,21045
2022-11-16 00:00:00,09:00:00,22952.3,1396.5,802.5,715,6906,1997.55,2417,3296,12499,7649,2814,372,280,6027,546,249,1606,2150.8,23900
2022-11-16 00:00:00,10:00:00,24522.33,1587.5,922.5,785,7452,2146.08,2730,3430,13585,8139,3142,401,310,6402,604,273,1878,1897.83,25556
2022-11-16 00:00:00,11:00:00,27478.5,1822.5,1162.5,893,8451,2453.5,3041,3936,14820,8997,3471,457,336,7044,665,304,2006,2385,28645
2022-11-16 00:00:00,12:00:00,30048.41,2049,1274,988,9314,2686.66,3343,4337,16009,9753,3792,501,367,7616,730,334,2169,2676.41,31333
2022-11-16 00:00:00,13:00:00,31318.67,2201,1348,1051,9712,2804.67,3657,4372,16817,10174,4109,524,402,7946,789,355,2228,2588.67,32693
2022-11-16 00:00:00,14:00:00,34178.15,2412,1522,1152,10748,3092.9,3971,4921,18108,10964,4422,578,434,8522,854,385,2466,2910.15,35683
2022-11-16 00:00:00,15:00:00,36844.36,2681.5,1780.5,1223,11560,3279.61,4270,5325,19439,11738,4731,627,470,9100,923,416,2717,3163.86,38468
2022-11-16 00:00:00,16:00:00,39666.06,2945,1953,1330,12394,3499.81,4573,5728,20912,12663,5047,671,503,9840,988,446,2921,3415.06,41409
2022-11-16 00:00:00,17:00:00,42114.09,3181,2127,1424,13143,3698.84,4887,6069,22104,13284,5363,710,545,10297,1059,473,3123,3686.09,43946
2022-11-16 00:00:00,18:00:00,44471.76,3394,2314,1499,13873,3878.51,5199,6389,23469,14177,5686,753,572,11000,1116,501,3262,3735.76,46443
2022-11-16 00:00:00,19:00:00,46106.26,3727.5,2528.5,1583,14355,4036.51,5485,6563,24373,14643,6003,782,601,11339,1174,528,3321,3650.76,48159
2022-11-16 00:00:00,20:00:00,48951.47,3941,2763,1630,15169,4227.97,5794,6962,25796,15570,6334,834,641,12065,1238,551,3465,4045.47,51112
2022-11-16 00:00:00,21:00:00,52371.12,4251,3009,1727,16017,4422.37,6077,7410,27771,16935,6665,873,671,13241,1300,581,3736,4332.12,54646
2022-11-16 00:00:00,22:00:00,55454.68,4590,3353,1780,16821,4651.43,6387,7795,29402,17993,7004,919,707,14114,1368,611,3948,4641.68,57848
2022-11-16 00:00:00,23:00:00,58794.36,4950.5,3699.5,1845,17639,4873.61,6704,8181,31310,19312,7349,962,743,15253,1434,639,4175,4894.86,61300
2022-11-16 00:00:00,23:59:00,61750.95,5258.5,3938.5,1942,18398,5049.95,7023,8541,32999,20444,7665,1007,774,16211,1495,667,4387,5095.45,64356
2022-11-17 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-17 00:00:00,01:00:00,2330.62,269.5,277.5,69,673,195.37,321,251,1354,774,336,33,35,634,62,24,195,34.12,2414
2022-11-17 00:00:00,02:00:00,5820.18,691.5,577.5,174,1499,410.68,615,656,3323,2206,660,73,64,1887,124,53,402,306.68,6010
2022-11-17 00:00:00,03:00:00,9319.83,1047,859,295,2375,657.83,919,1088,5238,3569,1008,114,94,3065,188,83,613,659.83,9629
2022-11-17 00:00:00,04:00:00,10678.51,1474.5,1248.5,368,3027,857.01,1204,1395,6219,4023,1345,133,127,3383,252,110,783,-41.99,11046
2022-11-17 00:00:00,05:00:00,14897.25,1687,1368,481,3767,1050,1516,1685,8449,5628,1711,182,158,4810,314,137,1041,994.25,15394
2022-11-17 00:00:00,06:00:00,18038.82,2067,1701,593,4667,1268.32,1840,2142,10134,6841,2065,231,187,5811,376,166,1195,1170.82,18642
2022-11-17 00:00:00,07:00:00,20685.64,2347.5,1915.5,679,5459,1482.39,2154,2504,11542,7781,2407,276,220,6565,439,193,1354,1337.14,21403
2022-11-17 00:00:00,08:00:00,23526.8,2676,2183,774,6267,1711.3,2472,2863,13113,8800,2736,319,245,7409,496,222,1550,1470.8,24360
2022-11-17 00:00:00,09:00:00,26192.28,3015,2484,850,7059,1940.53,2772,3215,14419,9652,3066,360,276,8094,558,250,1657,1699.28,27136
2022-11-17 00:00:00,10:00:00,28759.87,3296.5,2759.5,890,7845,2158.37,3089,3543,15904,10573,3399,399,312,8848,626,278,1871,1714.37,29869
2022-11-17 00:00:00,11:00:00,31292.89,3578.5,3012.5,947,8673,2389.39,3399,3911,17219,11377,3722,441,348,9477,693,306,2050,1822.39,32554
2022-11-17 00:00:00,12:00:00,33714.3,3832.5,3230.5,1004,9465,2611.55,3698,4271,18605,12220,4049,481,387,10149,763,334,2256,1811.8,35112
2022-11-17 00:00:00,13:00:00,35703.52,3973,3406,1035,10083,2798.52,3999,4465,19701,12865,4378,514,426,10649,834,362,2349,1946.52,37226
2022-11-17 00:00:00,14:00:00,37530.37,4176.5,3721.5,1047,10569,2959.37,4308,4542,20872,13591,4701,530,455,11272,889,385,2433,1912.87,39166
2022-11-17 00:00:00,15:00:00,39775.96,4346,3789,1060,11080,3201.71,4609,4612,22143,14468,4996,583,501,11954,967,414,2534,2206.96,41553
2022-11-17 00:00:00,16:00:00,42338.38,4480.5,3985.5,1071,11760,3541.13,4937,4777,23496,15196,5292,628,541,12461,1043,448,2911,2601.88,44228
2022-11-17 00:00:00,17:00:00,44433.24,4659,4197,1081,12246,3773.49,5269,4807,24725,15979,5586,663,576,13082,1108,476,3069,2803.24,46428
2022-11-17 00:00:00,18:00:00,46120.33,4802,4365,1091,12693,3990.08,5590,4819,25660,16501,5877,692,613,13457,1174,504,3194,2965.33,48208
2022-11-17 00:00:00,19:00:00,48069.64,4989,4655,1099,12961,4192.39,5840,4802,26763,17074,6131,724,645,13885,1237,533,3465,3356.64,50259
2022-11-17 00:00:00,20:00:00,49720.04,5149.5,4762.5,1106,13342,4362.04,6059,4877,27914,17941,6375,749,684,14570,1303,558,3542,3314.54,51994
2022-11-17 00:00:00,21:00:00,51392.94,5328.5,4955.5,1114,13564,4511.69,6168,4931,29038,18690,6607,776,720,15159,1370,587,3694,3462.44,53770
2022-11-17 00:00:00,22:00:00,53267.56,5615.5,5259.5,1153,13750,4581.06,6227,5058,30323,19549,6813,805,753,15836,1433,615,3949,3579.06,55760
2022-11-17 00:00:00,23:00:00,54450.21,5817.5,5495.5,1181,13848,4633.21,6266,5117,31204,20128,7025,827,786,16288,1497,643,4032,3580.71,57044
2022-11-17 00:00:00,23:59:00,56187.86,6079,5725,1245,13963,4688.86,6290,5208,32373,20936,7245,855,820,16918,1564,673,4222,3772.86,58879
2022-11-18 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18 00:00:00,01:00:00,1199.56,164,169,34,84,41.81,25,59,876,526,200,21,32,405,59,24,143,75.56,1270
2022-11-18 00:00:00,02:00:00,2284.12,329.5,313.5,73,176,85.87,51,125,1680,1072,439,51,63,808,120,51,159,98.62,2450
2022-11-18 00:00:00,03:00:00,4340.68,726,702,186,254,150.43,77,177,3112,1999,695,88,96,1535,189,85,437,248.68,4619
2022-11-18 00:00:00,04:00:00,6104.24,1009.5,977.5,294,280,201.49,100,180,4387,2833,971,121,133,2205,257,113,616,427.74,6471
2022-11-18 00:00:00,05:00:00,7354.8,1188.5,1140.5,365,311,242.55,127,184,5311,3421,1217,149,162,2658,314,138,710,544.3,7794
2022-11-18 00:00:00,06:00:00,9400.54,1516.5,1454.5,493,336,302.04,151,185,6786,4429,1469,183,192,3482,378,169,952,762.04,9946
2022-11-18 00:00:00,07:00:00,10487.16,1703.5,1629.5,559,361,342.91,174,187,7583,4840,1722,211,222,3764,434,192,1051,839.66,11107
2022-11-18 00:00:00,08:00:00,12356.9,2025,1958,658,391,399.15,201,190,8923,5722,1972,243,250,4477,495,223,1245,1017.9,13064
2022-11-18 00:00:00,09:00:00,14264.61,2377.5,2310.5,761,414,457.11,227,187,10356,6665,2236,273,281,5265,555,249,1435,1117.11,15043
2022-11-18 00:00:00,10:00:00,15657.29,2479,2388,827,437,493.29,253,0,11166,7321,2480,285,310,5786,611,272,1327,1575.29,16495
2022-11-18 00:00:00,11:00:00,17559,2875.5,2782.5,900,459,543.5,283,0,12723,8345,2720,313,339,6677,673,303,1596,1501.5,18485
2022-11-18 00:00:00,12:00:00,19628.74,3246,3162,980,482,605.74,309,0,14252,9311,2970,349,368,7446,735,334,1940,1648.74,20641
2022-11-18 00:00:00,13:00:00,21093.45,3505.5,3405.5,1052,504,652.7,336,0,15272,9951,3247,378,398,7914,794,361,2050,1811.95,22205
2022-11-18 00:00:00,14:00:00,22439.16,3867.5,3722.5,1127,526,701.91,363,0,16553,10547,3522,391,428,8378,851,386,2444,1492.66,23621
2022-11-18 00:00:00,15:00:00,24178.96,4052,3893,1203,547,743.21,391,0,17546,11401,3780,432,459,9055,913,415,2320,2033.96,25441
2022-11-18 00:00:00,16:00:00,26035.64,4411,4207,1305,568,795.89,417,0,18877,12301,4050,467,488,9783,972,443,2491,2179.64,27379
2022-11-18 00:00:00,17:00:00,27855.38,4743.5,4477.5,1420,588,847.38,441,0,20219,13178,4336,503,519,10490,1034,472,2674,2304.88,29282
2022-11-18 00:00:00,18:00:00,29321.06,5027.5,4732.5,1515,608,901.81,469,0,21238,13719,4618,535,553,10856,1100,502,2887,2447.56,30837
2022-11-18 00:00:00,19:00:00,31316.77,5218,4864,1624,630,951.27,494,0,22857,14795,4882,567,589,11777,1165,529,3112,2611.77,32918
2022-11-18 00:00:00,20:00:00,32791.42,5361,4991,1699,654,1003.92,519,0,24215,15560,5155,596,623,12403,1227,555,3322,2561.42,34471
2022-11-18 00:00:00,21:00:00,34131.1,5480,5079,1784,679,1046.85,547,0,25282,16190,5401,623,662,12885,1296,583,3424,2690.1,35891
2022-11-18 00:00:00,22:00:00,35851.81,5640.5,5178.5,1886,704,1112.56,576,0,26506,16935,5669,655,694,13441,1362,614,3586,3001.31,37715
2022-11-18 00:00:00,23:00:00,37137.43,5729,5205,1963,791,1194.18,676,0,27510,17496,5967,682,726,13875,1421,638,3636,3107.43,39084
2022-11-18 00:00:00,23:59:00,39203.08,5937,5367,2066,1055,1403.83,846,0,28866,18220,6274,731,760,14402,1488,669,3900,3345.08,41246
2022-11-19 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-19 00:00:00,01:00:00,1927.68,151,84,97,381,220.43,230,43,1192,584,310,44,37,397,69,29,228,203.68,2029
2022-11-19 00:00:00,02:00:00,3293.33,243.5,125.5,170,743,403.08,509,0,1964,844,624,78,75,511,136,55,315,342.83,3480
2022-11-19 00:00:00,03:00:00,4990.98,379,229,261,1151,620.98,798,0,3043,1400,940,111,108,929,195,79,446,417.98,5264
2022-11-19 00:00:00,04:00:00,332893.69,570,330,384,1802,890.19,1114,233,4744,2470,1288,149,144,1789,268,113,719,325777.69,333274
2022-11-19 00:00:00,05:00:00,9726.34,662.5,365.5,455,2256,1125.59,1426,251,5872,2940,1624,196,176,2077,329,139,962,935.84,10191
2022-11-19 00:00:00,06:00:00,11850.3,803,428,557,2675,1381.3,1650,302,7259,3774,1958,236,206,2719,392,169,1139,1113.3,12411
2022-11-19 00:00:00,07:00:00,13663.11,926.5,476.5,648,3019,1612.61,1861,305,8540,4426,2287,266,238,3225,452,195,1322,1177.61,14320
2022-11-19 00:00:00,08:00:00,16062.07,1109,590,760,3486,1873.32,2136,341,10019,5321,2624,310,273,3937,520,225,1476,1448.07,16834
2022-11-19 00:00:00,09:00:00,18581.96,1246,733,851,3878,2078.71,2365,384,11744,6431,2952,349,305,4891,584,252,1657,1713.96,19476
2022-11-19 00:00:00,10:00:00,20431.33,1249.5,622.5,918,4471,2244.58,2659,574,12776,7050,3278,375,339,5371,646,277,1631,1934.83,21429
2022-11-19 00:00:00,11:00:00,23094.95,1474.5,795.5,1022,5245,2486.2,2882,961,14435,8001,3583,419,375,6131,716,308,1964,1940.45,24237
2022-11-19 00:00:00,12:00:00,24803.92,1502.5,767.5,1066,5744,2629.67,3118,1119,15444,8487,3890,451,410,6499,778,333,2040,2113.42,26042
2022-11-19 00:00:00,13:00:00,27869.98,1705,928,1176,6597,2908.73,3425,1502,17268,9627,4222,500,446,7419,849,365,2330,2299.98,29289
2022-11-19 00:00:00,14:00:00,30051.39,1896,1201,1266,7158,3120.39,3727,1693,18844,10463,4551,543,477,8098,909,392,2634,2153.39,31599
2022-11-19 00:00:00,15:00:00,32627.3,1960,1091,1345,7861,3299.3,4041,1953,20156,11318,4882,574,508,8783,971,421,2688,2650.3,34300
2022-11-19 00:00:00,16:00:00,35619.24,2137,1189,1454,8688,3547.99,4361,2322,21866,12365,5225,619,543,9627,1037,449,2933,2928.24,37421
2022-11-19 00:00:00,17:00:00,37899.87,2274,1273,1537,9380,3774.62,4682,2568,23169,13042,5560,660,579,10126,1106,479,3110,3076.87,39823
2022-11-19 00:00:00,18:00:00,40132.5,2414,1429,1619,10067,3989.5,4963,2850,24440,13692,5883,702,616,10601,1170,504,3293,3211.5,42169
2022-11-19 00:00:00,19:00:00,42942.21,2558.5,1430.5,1717,10896,4195.21,5265,3238,26055,14678,6180,741,648,11414,1233,532,3536,3432.71,45101
2022-11-19 00:00:00,20:00:00,45294.15,2726.5,1512.5,1830,11642,4380.4,5564,3579,27307,15326,6518,779,683,11898,1299,561,3715,3618.65,47568
2022-11-19 00:00:00,21:00:00,46962.82,2757,1412,1880,12166,4515.57,5864,3728,28332,15863,6862,803,715,12327,1354,581,3747,3707.82,49321
2022-11-19 00:00:00,22:00:00,50439.61,3013.5,1779.5,1992,13192,4807.86,6142,4307,30314,16997,7209,858,748,13230,1423,615,4218,3920.11,52939
2022-11-19 00:00:00,23:00:00,53255.31,3224.5,1889.5,2103,14029,5038.81,6448,4708,31801,17922,7548,900,787,13978,1492,643,4364,4200.81,55874
2022-11-19 00:00:00,23:59:00,55493.1,3339,1947,2159,14784,5250.35,6752,5045,32906,18495,7880,939,821,14389,1557,671,4484,4464.1,58213
2022-11-20 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-20 00:00:00,01:00:00,2150.79,243.5,151.5,97,628,226.29,317,216,1372,733,337,32,36,601,62,24,201,-92.71,2231
2022-11-20 00:00:00,02:00:00,5066.55,369,278,177,1567,427.55,615,711,2789,1528,670,86,75,1185,134,54,425,341.55,5273
2022-11-20 00:00:00,03:00:00,7599.16,560,414,240,2304,630.91,921,1047,4222,2377,998,131,114,1866,205,84,572,513.16,7905
2022-11-20 00:00:00,04:00:00,10358.62,764.5,556.5,336,3161,839.37,1231,1474,5692,3248,1334,172,151,2551,273,112,848,741.12,10788
2022-11-20 00:00:00,05:00:00,13069.96,979,801,399,3901,1061.96,1541,1789,6898,4129,1678,214,188,3259,342,141,857,1291.96,13599
